Date,Open,High,Low,Close,Adj Close,Volume
2021-02-22,18.340000,19.670000,18.260000,19.030001,19.030001,363700
2021-02-23,19.150000,19.160000,17.799999,18.809999,18.809999,318400
2021-02-24,18.850000,19.520000,18.389999,19.299999,19.299999,370800
2021-02-25,17.500000,19.000000,16.799999,17.370001,17.370001,892600
2021-02-26,17.660000,17.660000,16.219999,17.000000,17.000000,565300
2021-03-01,17.480000,17.690001,16.260000,16.950001,16.950001,545000
2021-03-02,16.889999,17.049000,16.110001,16.150000,16.150000,613800
2021-03-03,16.100000,16.450001,15.310000,15.330000,15.330000,644400
2021-03-04,15.400000,15.830000,14.500000,14.920000,14.920000,839500
2021-03-05,15.010000,15.120000,13.760000,14.740000,14.740000,607400
2021-03-08,15.030000,15.077000,14.560000,14.640000,14.640000,505000
2021-03-09,14.970000,15.310000,14.850000,15.070000,15.070000,476700
2021-03-10,15.250000,15.650000,14.880000,15.200000,15.200000,662700
2021-03-11,16.139999,16.299999,15.530000,16.150000,16.150000,946700
2021-03-12,16.180000,16.660000,15.480000,16.559999,16.559999,634100
2021-03-15,16.360001,16.760000,15.410000,15.710000,15.710000,519600
2021-03-16,15.580000,16.110001,15.460000,15.960000,15.960000,418000
2021-03-17,15.770000,15.990000,15.600000,15.890000,15.890000,370600
2021-03-18,15.710000,15.735000,14.590000,14.660000,14.660000,432600
2021-03-19,14.700000,15.075000,14.260000,14.460000,14.460000,831100
2021-03-22,14.410000,14.630000,14.120000,14.350000,14.350000,339700
2021-03-23,14.120000,14.810000,14.120000,14.620000,14.620000,430100
2021-03-24,14.620000,14.960000,13.660000,13.760000,13.760000,460300
2021-03-25,13.680000,14.030000,13.400000,13.760000,13.760000,469400
2021-03-26,13.980000,14.090000,13.560000,13.920000,13.920000,508200
2021-03-29,13.920000,14.160000,13.750000,13.800000,13.800000,362600
2021-03-30,13.650000,13.850000,13.410000,13.590000,13.590000,399500
2021-03-31,13.590000,14.470000,13.590000,14.320000,14.320000,490000
2021-04-01,14.330000,14.780000,14.320000,14.550000,14.550000,285900
2021-04-05,14.980000,15.055000,14.510000,14.990000,14.990000,276300
2021-04-06,14.830000,14.974000,14.300000,14.380000,14.380000,214400
2021-04-07,14.370000,14.570000,13.820000,13.840000,13.840000,219700
2021-04-08,14.000000,14.130000,13.680000,13.780000,13.780000,189800
2021-04-09,13.730000,14.115000,13.560000,13.990000,13.990000,295600
2021-04-12,14.020000,14.068000,13.650000,13.830000,13.830000,123200
2021-04-13,13.770000,13.900000,13.490000,13.640000,13.640000,196500
2021-04-14,13.560000,14.080000,13.500000,13.790000,13.790000,192400
2021-04-15,13.910000,13.980000,13.300000,13.310000,13.310000,190000
2021-04-16,13.450000,13.650000,13.320000,13.390000,13.390000,180700
2021-04-19,13.340000,13.340000,12.670000,12.830000,12.830000,290100
2021-04-20,12.680000,13.070000,12.140000,12.400000,12.400000,343000
2021-04-21,12.480000,12.890000,12.210000,12.810000,12.810000,378200
2021-04-22,12.950000,13.160000,12.290000,12.300000,12.300000,271300
2021-04-23,12.390000,12.720000,12.280000,12.650000,12.650000,219400
2021-04-26,12.800000,12.920000,12.540000,12.700000,12.700000,189200
2021-04-27,12.730000,12.890000,12.340000,12.450000,12.450000,400400
2021-04-28,12.320000,12.740000,12.320000,12.530000,12.530000,345900
2021-04-29,12.690000,12.780000,12.080000,12.170000,12.170000,360600
2021-04-30,12.060000,12.330000,11.900000,11.980000,11.980000,453000
2021-05-03,12.180000,12.220000,11.540000,11.640000,11.640000,362500
2021-05-04,11.500000,11.630000,11.150000,11.160000,11.160000,397400
2021-05-05,11.140000,11.420000,10.680000,10.700000,10.700000,489600
2021-05-06,10.780000,10.960000,10.250000,10.620000,10.620000,549400
2021-05-07,10.680000,11.190000,10.560000,10.600000,10.600000,399800
2021-05-10,10.750000,10.750000,10.030000,10.310000,10.310000,660600
2021-05-11,10.040000,10.970000,9.950000,10.960000,10.960000,577400
2021-05-12,11.020000,11.240000,10.760000,11.130000,11.130000,639500
2021-05-13,11.420000,11.840000,11.300000,11.720000,11.720000,905600
2021-05-14,13.380000,15.010000,13.000000,14.010000,14.010000,2070500
2021-05-17,13.940000,13.950000,13.040000,13.050000,13.050000,943000
2021-05-18,13.040000,13.640000,13.000000,13.510000,13.510000,568400
2021-05-19,13.230000,13.500000,12.940000,13.300000,13.300000,446500
2021-05-20,13.510000,14.250000,13.480000,13.970000,13.970000,498800
2021-05-21,14.290000,14.290000,13.333000,13.460000,13.460000,379400
2021-05-24,13.200000,13.380000,12.375000,13.270000,13.270000,1382800
2021-05-25,13.480000,13.980000,13.310000,13.870000,13.870000,534900
2021-05-26,14.330000,15.140000,14.219000,14.520000,14.520000,712900
2021-05-27,14.600000,14.600000,13.690000,14.270000,14.270000,1270000
2021-05-28,14.400000,14.650000,13.750000,13.910000,13.910000,432900
2021-06-01,14.040000,14.150000,13.550000,14.070000,14.070000,418100
2021-06-02,14.160000,14.435000,13.470000,13.830000,13.830000,693600
2021-06-03,13.680000,14.865000,13.550000,14.790000,14.790000,798900
2021-06-04,14.820000,14.890000,13.910000,13.920000,13.920000,443400
2021-06-07,13.990000,15.200000,13.990000,15.150000,15.150000,894700
2021-06-08,15.460000,16.200001,15.060000,16.040001,16.040001,856500
2021-06-09,16.129999,16.129999,14.581000,14.790000,14.790000,636100
2021-06-10,14.750000,14.870000,14.430000,14.610000,14.610000,331100
2021-06-11,14.060000,14.700000,14.050000,14.430000,14.430000,365200
2021-06-14,14.540000,14.670000,14.295000,14.400000,14.400000,397100
2021-06-15,14.390000,14.580000,14.140000,14.450000,14.450000,336800
2021-06-16,14.410000,14.760000,14.190000,14.520000,14.520000,360500
2021-06-17,14.520000,15.330000,14.470000,15.240000,15.240000,547900
2021-06-18,15.240000,15.460000,14.206000,14.480000,14.480000,1362100
2021-06-21,14.490000,14.920000,14.236000,14.700000,14.700000,395600
2021-06-22,14.740000,14.810000,14.410000,14.700000,14.700000,243200
2021-06-23,14.760000,14.860000,14.390000,14.470000,14.470000,291600
2021-06-24,14.540000,14.690000,13.720000,13.900000,13.900000,569400
2021-06-25,13.910000,14.090000,13.330000,13.380000,13.380000,1713700
2021-06-28,13.310000,13.370000,12.780000,13.020000,13.020000,487900
2021-06-29,13.240000,13.530000,13.010000,13.160000,13.160000,314800
2021-06-30,12.930000,13.310000,12.800000,13.200000,13.200000,390700
2021-07-01,13.200000,13.470000,13.050000,13.360000,13.360000,250900
2021-07-02,13.430000,13.430000,12.950000,13.010000,13.010000,182800
2021-07-06,13.020000,13.090000,12.540000,12.680000,12.680000,210900
2021-07-07,12.710000,12.980000,12.690000,12.780000,12.780000,289100
2021-07-08,12.540000,12.910000,12.190000,12.370000,12.370000,328700
2021-07-09,12.350000,12.694000,12.220000,12.540000,12.540000,204400
2021-07-12,12.540000,12.890000,12.370000,12.880000,12.880000,293800
2021-07-13,12.730000,12.820000,12.480000,12.590000,12.590000,282900
2021-07-14,12.700000,12.850000,12.180000,12.250000,12.250000,197500
2021-07-15,12.180000,12.320000,11.860000,12.060000,12.060000,233300
2021-07-16,12.360000,12.600000,12.040000,12.130000,12.130000,216300
2021-07-19,11.950000,12.270000,11.750000,12.200000,12.200000,249400
2021-07-20,12.280000,12.950000,12.195000,12.720000,12.720000,309400
2021-07-21,12.840000,13.190000,12.840000,13.120000,13.120000,262400
2021-07-22,13.110000,13.150000,12.680000,12.800000,12.800000,286500
2021-07-23,12.900000,12.900000,12.440000,12.690000,12.690000,265000
2021-07-26,12.700000,12.780000,12.190000,12.350000,12.350000,301600
2021-07-27,12.230000,12.450000,11.990000,12.440000,12.440000,273500
2021-07-28,12.580000,12.750000,12.210000,12.550000,12.550000,269500
2021-07-29,12.640000,12.785000,12.490000,12.570000,12.570000,130600
2021-07-30,12.460000,12.620000,12.150000,12.270000,12.270000,389300
2021-08-02,12.250000,12.610000,12.150000,12.310000,12.310000,214100
2021-08-03,12.310000,12.470000,11.970000,12.430000,12.430000,437200
2021-08-04,12.370000,12.930000,12.000000,12.860000,12.860000,469700
2021-08-05,13.040000,13.040000,12.460000,12.600000,12.600000,268300
2021-08-06,12.720000,13.380000,12.565000,13.070000,13.070000,643200
2021-08-09,13.220000,13.300000,12.820000,12.840000,12.840000,278700
2021-08-10,12.720000,13.085000,12.600000,12.870000,12.870000,402500
2021-08-11,12.940000,12.940000,12.260000,12.600000,12.600000,167100
2021-08-12,12.490000,12.760000,12.285000,12.580000,12.580000,438800
2021-08-13,12.620000,12.620000,11.880000,11.910000,11.910000,378100
2021-08-16,11.855000,11.900000,11.231000,11.290000,11.290000,584400
2021-08-17,11.140000,11.140000,10.820000,11.000000,11.000000,414300
2021-08-18,10.880000,11.030000,10.680000,10.700000,10.700000,285400
2021-08-19,10.600000,10.770000,10.500000,10.640000,10.640000,325700
2021-08-20,10.590000,11.210000,10.590000,11.180000,11.180000,281800
2021-08-23,11.295000,11.630000,11.215000,11.500000,11.500000,276500
2021-08-24,11.520000,11.810000,11.450000,11.670000,11.670000,529400
2021-08-25,11.650000,11.890000,11.485000,11.700000,11.700000,545400
2021-08-26,11.680000,11.750000,11.440000,11.540000,11.540000,350900
2021-08-27,11.500000,11.980000,11.500000,11.800000,11.800000,477000
2021-08-30,11.830000,12.130000,11.720000,11.760000,11.760000,237700
2021-08-31,11.750000,12.340000,11.750000,12.200000,12.200000,330900
2021-09-01,12.220000,12.878000,12.220000,12.790000,12.790000,480500
2021-09-02,12.790000,13.140000,12.700000,12.980000,12.980000,448000
2021-09-03,13.060000,13.295000,12.820000,13.080000,13.080000,349600
2021-09-07,13.000000,13.345000,12.730000,12.760000,12.760000,333200
2021-09-08,12.570000,12.750000,12.310000,12.430000,12.430000,279600
2021-09-09,12.340000,12.580000,12.260000,12.280000,12.280000,253000
2021-09-10,12.280000,12.385000,12.060000,12.090000,12.090000,273500
2021-09-13,12.090000,12.340000,11.770000,12.300000,12.300000,382200
2021-09-14,12.450000,12.570000,11.520000,11.660000,11.660000,332700
2021-09-15,11.590000,11.650000,11.010000,11.050000,11.050000,554200
2021-09-16,11.090000,11.200000,10.830000,10.990000,10.990000,468600
2021-09-17,11.030000,11.310000,10.800000,11.290000,11.290000,1355200
2021-09-20,10.990000,11.090000,10.680000,10.950000,10.950000,395200
2021-09-21,11.000000,11.118000,10.690000,10.710000,10.710000,347500
2021-09-22,10.730000,11.380000,10.730000,11.040000,11.040000,467200
2021-09-23,11.100000,11.340000,11.000000,11.120000,11.120000,463800
2021-09-24,11.080000,11.120000,10.170000,10.270000,10.270000,657200
2021-09-27,10.290000,10.340000,9.850000,10.070000,10.070000,566700
2021-09-28,10.000000,10.200000,9.600000,9.620000,9.620000,660600
2021-09-29,9.680000,9.850000,9.020000,9.160000,9.160000,607600
2021-09-30,9.400000,9.631000,9.040000,9.450000,9.450000,1027200
2021-10-01,9.460000,9.670000,9.130000,9.570000,9.570000,454600
2021-10-04,9.500000,9.620000,9.170000,9.530000,9.530000,482900
2021-10-05,9.520000,9.630000,9.290000,9.350000,9.350000,362700
2021-10-06,9.130000,9.330000,8.180000,8.270000,8.270000,945800
2021-10-07,8.420000,9.095000,8.235000,9.020000,9.020000,649800
2021-10-08,8.990000,9.050000,8.790000,8.870000,8.870000,360900
2021-10-11,8.750000,9.020000,8.630000,8.640000,8.640000,423000
2021-10-12,8.620000,8.820000,8.430000,8.620000,8.620000,497000
2021-10-13,8.580000,8.880000,8.540000,8.730000,8.730000,506100
2021-10-14,8.860000,9.040000,8.760000,8.900000,8.900000,343400
2021-10-15,9.100000,9.320000,8.500000,8.520000,8.520000,2453500
2021-10-18,8.500000,8.690000,8.460000,8.560000,8.560000,1043300
2021-10-19,8.570000,9.430000,8.570000,9.430000,9.430000,509200
2021-10-20,9.420000,9.570000,9.030000,9.080000,9.080000,229500
2021-10-21,9.080000,9.290000,8.880000,9.000000,9.000000,224700
2021-10-22,8.930000,9.030000,8.580000,8.750000,8.750000,258900
2021-10-25,8.760000,8.790000,8.530000,8.560000,8.560000,294100
2021-10-26,8.640000,8.780000,8.550000,8.580000,8.580000,221100
2021-10-27,8.510000,8.770000,8.465000,8.720000,8.720000,363900
2021-10-28,8.850000,8.965000,8.520000,8.870000,8.870000,293300
2021-10-29,8.930000,9.100000,8.800000,9.070000,9.070000,342800
2021-11-01,9.080000,9.840000,9.070000,9.810000,9.810000,483500
2021-11-02,9.740000,9.755000,9.500000,9.700000,9.700000,398000
2021-11-03,9.560000,10.130000,9.300000,9.900000,9.900000,461500
2021-11-04,9.920000,10.250000,9.670000,9.700000,9.700000,282500
2021-11-05,9.860000,10.120000,9.680000,9.950000,9.950000,430400
2021-11-08,10.070000,10.170000,9.530000,9.730000,9.730000,555100
2021-11-09,9.830000,10.260000,9.690000,10.120000,10.120000,339200
2021-11-10,9.960000,10.060000,9.360000,9.430000,9.430000,470800
2021-11-11,9.380000,9.515000,9.230000,9.440000,9.440000,259700
2021-11-12,9.400000,9.830000,9.210000,9.760000,9.760000,575600
2021-11-15,10.310000,11.990000,10.300000,11.400000,11.400000,2909800
2021-11-16,11.690000,12.600000,11.280000,12.520000,12.520000,1091900
2021-11-17,12.440000,13.290000,12.150000,12.540000,12.540000,893500
2021-11-18,12.470000,12.670000,11.660000,12.190000,12.190000,699600
2021-11-19,12.040000,12.355000,11.850000,11.910000,11.910000,469600
2021-11-22,11.990000,12.040000,11.520000,11.680000,11.680000,550600
2021-11-23,11.590000,11.755000,11.150000,11.220000,11.220000,441300
2021-11-24,11.020000,11.440000,11.020000,11.050000,11.050000,397700
2021-11-26,10.750000,10.860000,10.100000,10.470000,10.470000,359500
2021-11-29,10.720000,11.010000,10.481000,11.000000,11.000000,552200
2021-11-30,10.760000,11.140000,10.540000,10.540000,10.540000,848900
2021-12-01,10.825000,11.000000,10.040000,10.050000,10.050000,419600
2021-12-02,10.050000,10.530000,9.880000,10.440000,10.440000,340600
2021-12-03,10.380000,10.490000,9.930000,10.160000,10.160000,434600
2021-12-06,10.350000,10.790000,10.000000,10.460000,10.460000,452200
2021-12-07,10.780000,10.800000,10.390000,10.490000,10.490000,433900
2021-12-08,10.420000,11.060000,10.395000,10.790000,10.790000,456100
2021-12-09,10.630000,10.735000,10.140000,10.200000,10.200000,323600
2021-12-10,10.290000,10.430000,10.000000,10.040000,10.040000,201300
2021-12-13,9.810000,9.870000,8.910000,9.030000,9.030000,681400
2021-12-14,8.225000,8.640000,7.795000,8.470000,8.470000,1543600
2021-12-15,8.330000,9.030000,7.960000,8.920000,8.920000,1048000
2021-12-16,8.800000,9.270000,8.550000,8.650000,8.650000,765800
2021-12-17,8.500000,9.720000,8.343000,9.700000,9.700000,1663400
2021-12-20,9.430000,9.800000,9.320000,9.610000,9.610000,369900
2021-12-21,9.775000,9.990000,9.670000,9.820000,9.820000,325400
2021-12-22,9.760000,10.000000,9.640000,9.970000,9.970000,216400
2021-12-23,10.010000,10.370000,9.900000,10.260000,10.260000,326400
2021-12-27,10.270000,10.440000,10.070000,10.100000,10.100000,204000
2021-12-28,10.000000,10.310000,9.880000,9.910000,9.910000,219500
2021-12-29,9.925000,9.970000,9.665000,9.800000,9.800000,245100
2021-12-30,9.760000,10.260000,9.760000,9.810000,9.810000,378200
2021-12-31,9.750000,10.010000,9.730000,9.780000,9.780000,346800
2022-01-03,9.900000,10.045000,9.540000,10.000000,10.000000,354700
2022-01-04,10.050000,10.150000,9.450000,9.510000,9.510000,342400
2022-01-05,9.440000,9.630000,8.719000,8.750000,8.750000,417500
2022-01-06,7.920000,8.000000,7.350000,7.660000,7.660000,1349700
2022-01-07,7.810000,7.890000,7.270000,7.520000,7.520000,951700
2022-01-10,7.390000,7.520000,7.110000,7.520000,7.520000,775000
2022-01-11,7.470000,7.870000,7.400000,7.830000,7.830000,624300
2022-01-12,7.930000,8.100000,7.590000,7.700000,7.700000,405900
2022-01-13,7.670000,7.870000,7.440000,7.610000,7.610000,460300
2022-01-14,7.480000,7.900000,7.410000,7.850000,7.850000,476300
2022-01-18,7.740000,7.950000,7.460000,7.500000,7.500000,397200
2022-01-19,7.500000,7.670000,6.860000,6.880000,6.880000,645900
2022-01-20,6.920000,7.505000,6.920000,7.020000,7.020000,558000
2022-01-21,6.920000,7.177000,6.650000,6.660000,6.660000,744500
2022-01-24,6.510000,6.700000,6.070000,6.660000,6.660000,1009200
2022-01-25,6.480000,6.880000,6.380000,6.760000,6.760000,412900
2022-01-26,6.950000,7.070000,6.340000,6.380000,6.380000,413900
2022-01-27,6.460000,6.590000,6.110000,6.180000,6.180000,551700
2022-01-28,6.180000,6.510000,6.050000,6.500000,6.500000,385900
2022-01-31,6.520000,7.200000,6.500000,7.200000,7.200000,615400
2022-02-01,7.260000,7.330000,6.940000,7.310000,7.310000,414300
2022-02-02,7.290000,7.330000,6.740000,6.760000,6.760000,419800
2022-02-03,6.510000,6.730000,6.310000,6.380000,6.380000,439000
2022-02-04,6.390000,6.620000,6.160000,6.380000,6.380000,399000
2022-02-07,6.380000,6.610000,6.210000,6.370000,6.370000,326300
2022-02-08,6.360000,6.600000,6.260000,6.540000,6.540000,291900
2022-02-09,6.650000,6.699000,6.460000,6.650000,6.650000,327000
2022-02-10,6.410000,6.750000,6.360000,6.460000,6.460000,371400
2022-02-11,6.450000,6.669000,6.350000,6.480000,6.480000,427900
2022-02-14,6.500000,6.980000,6.410000,6.720000,6.720000,328500
2022-02-15,6.830000,7.170000,6.830000,7.170000,7.170000,280500
2022-02-16,7.110000,7.300000,6.900000,7.230000,7.230000,295700
2022-02-17,7.180000,7.250000,6.960000,7.050000,7.050000,370000
2022-02-18,6.940000,7.200000,6.820000,6.840000,6.840000,278500
2022-02-22,6.750000,6.900000,6.550000,6.710000,6.710000,710100
2022-02-23,6.790000,6.890000,6.610000,6.650000,6.650000,316000
2022-02-24,6.380000,7.210000,6.250000,7.150000,7.150000,363600
2022-02-25,7.450000,8.120000,7.140000,7.300000,7.300000,829100
2022-02-28,7.270000,7.370000,6.940000,7.190000,7.190000,620800
2022-03-01,7.220000,7.710000,7.220000,7.520000,7.520000,580100
2022-03-02,7.470000,7.560000,7.200000,7.420000,7.420000,536400
2022-03-03,7.460000,7.460000,7.050000,7.270000,7.270000,366600
2022-03-04,7.150000,7.250000,6.900000,6.980000,6.980000,281300
2022-03-07,7.000000,7.010000,6.730000,6.870000,6.870000,434400
2022-03-08,6.900000,7.010000,6.740000,6.810000,6.810000,461900
2022-03-09,6.970000,7.160000,6.940000,7.000000,7.000000,386400
2022-03-10,6.840000,6.920000,6.630000,6.920000,6.920000,296600
2022-03-11,6.940000,6.940000,6.595000,6.610000,6.610000,236800
2022-03-14,6.560000,6.650000,6.210000,6.250000,6.250000,352000
2022-03-15,6.320000,6.570000,6.320000,6.570000,6.570000,428300
2022-03-16,6.750000,6.920000,6.590000,6.700000,6.700000,632700
2022-03-17,6.620000,7.025000,6.620000,7.010000,7.010000,479800
2022-03-18,6.920000,7.619000,6.920000,7.510000,7.510000,665000
2022-03-21,7.470000,7.470000,7.160000,7.300000,7.300000,452300
2022-03-22,7.300000,7.560000,7.220000,7.250000,7.250000,528900
2022-03-23,7.140000,7.670000,7.111000,7.540000,7.540000,340900
2022-03-24,7.550000,7.740000,7.390000,7.730000,7.730000,350700
2022-03-25,7.730000,7.730000,6.950000,7.170000,7.170000,426200
2022-03-28,7.180000,7.330000,6.940000,7.230000,7.230000,398700
2022-03-29,7.370000,7.580000,7.260000,7.440000,7.440000,678800
2022-03-30,7.420000,7.490000,7.005000,7.030000,7.030000,293400
2022-03-31,7.020000,7.030000,6.750000,6.760000,6.760000,440600
2022-04-01,6.790000,6.839000,6.420000,6.560000,6.560000,418700
2022-04-04,6.580000,6.880000,6.400000,6.660000,6.660000,458200
2022-04-05,6.610000,6.680000,6.330000,6.360000,6.360000,523600
2022-04-06,6.250000,6.350000,5.800000,5.970000,5.970000,1005700
2022-04-07,5.940000,6.080000,5.800000,5.980000,5.980000,886100
2022-04-08,5.980000,6.070000,5.670000,5.680000,5.680000,628800
2022-04-11,5.600000,5.730000,5.420000,5.460000,5.460000,481800
2022-04-12,5.540000,5.640000,5.280000,5.360000,5.360000,576700
2022-04-13,5.390000,5.710000,5.290000,5.610000,5.610000,466600
2022-04-14,5.630000,5.640000,5.370000,5.400000,5.400000,372100
2022-04-18,5.400000,5.450000,5.180000,5.230000,5.230000,472600
2022-04-19,5.250000,5.735000,5.110000,5.570000,5.570000,481000
2022-04-20,5.640000,5.790000,5.300000,5.350000,5.350000,428100
2022-04-21,5.400000,5.470000,5.130000,5.250000,5.250000,448400
2022-04-22,5.250000,5.575000,5.110000,5.400000,5.400000,756800
2022-04-25,5.320000,5.575000,5.250000,5.490000,5.490000,637500
2022-04-26,5.410000,5.530000,5.230000,5.500000,5.500000,1014600
2022-04-27,5.490000,5.570000,5.125000,5.200000,5.200000,618500
2022-04-28,5.240000,5.530000,5.100000,5.460000,5.460000,517900
2022-04-29,5.390000,5.570000,5.190000,5.240000,5.240000,337900
2022-05-02,5.220000,5.460000,5.130000,5.410000,5.410000,561500
2022-05-03,5.400000,5.460000,5.300000,5.410000,5.410000,631200
2022-05-04,5.480000,6.590000,5.440000,6.470000,6.470000,1453000
2022-05-05,6.340000,6.540000,6.190000,6.310000,6.310000,703900
2022-05-06,6.230000,6.520000,6.170000,6.340000,6.340000,529600
2022-05-09,6.180000,6.300000,6.130000,6.250000,6.250000,809700
2022-05-10,6.440000,6.440000,5.560000,5.570000,5.570000,1019300
2022-05-11,5.630000,5.775000,5.330000,5.340000,5.340000,481200
2022-05-12,5.270000,6.140000,5.270000,5.890000,5.890000,1019400
2022-05-13,5.970000,6.105000,5.765000,6.050000,6.050000,648700
2022-05-16,5.970000,6.110000,5.507000,5.680000,5.680000,616200
2022-05-17,5.830000,6.000000,5.560000,5.950000,5.950000,458000
2022-05-18,5.790000,6.100000,5.390000,5.390000,5.390000,518000
2022-05-19,5.340000,5.540000,5.300000,5.360000,5.360000,610700
2022-05-20,5.430000,5.630000,5.220000,5.460000,5.460000,726000
2022-05-23,5.450000,5.890000,5.255000,5.870000,5.870000,556700
2022-05-24,5.760000,5.810000,5.310000,5.440000,5.440000,477800
2022-05-25,5.410000,5.510000,5.275000,5.460000,5.460000,481100
2022-05-26,5.460000,5.730000,5.340000,5.560000,5.560000,446600
2022-05-27,5.640000,5.935000,5.560000,5.920000,5.920000,584000
2022-05-31,5.800000,6.020000,5.750000,5.960000,5.960000,828100
